yield,amine_mM,aldehyde_mM,isocyanide_mM,ptsa
0.0103826941167359,150.0,120.0,240.0,0.0949592476489028
0.0071380083958262,180.0,120.0,240.0,0.0949592476489028
0.0091697338796543,180.0,180.0,240.0,0.0949592476489028
0.0207369328491549,180.0,240.0,240.0,0.0949592476489028
0.0277196110735653,180.0,300.0,240.0,0.0949592476489028
0.0005367552191096,210.0,120.0,240.0,0.0949592476489028
-0.0002692597748843,240.0,120.0,240.0,0.0949592476489028
0.0011518881729091,240.0,180.0,240.0,0.0949592476489028
0.0070963290378653,240.0,240.0,240.0,0.0949592476489028
0.009626039461883,240.0,300.0,240.0,0.0949592476489028
-0.0001694821418119,270.0,120.0,240.0,0.0949592476489028
0.000109208714404,300.0,120.0,240.0,0.0949592476489028
-0.0003533764967468,300.0,180.0,240.0,0.0949592476489028
0.0010842433798786,300.0,240.0,240.0,0.0949592476489028
0.0040572741855196,300.0,300.0,240.0,0.0949592476489028
0.054567208749435,120.0,120.0,270.0,0.0949592476489028
0.0579613786413421,120.0,150.0,270.0,0.0949592476489028
0.0647080048625661,120.0,180.0,270.0,0.0949592476489028
0.0512592562887317,120.0,210.0,270.0,0.0949592476489028
0.0723741848182899,120.0,240.0,270.0,0.0949592476489028
0.0819364342565049,120.0,270.0,270.0,0.0949592476489028
0.1028598005475759,120.0,300.0,270.0,0.0949592476489028
0.0141534580075575,150.0,120.0,270.0,0.0949592476489028
0.0071463242601811,180.0,120.0,270.0,0.0949592476489028
0.0003679660012304,210.0,120.0,270.0,0.0949592476489028
0.0011269773442482,240.0,120.0,270.0,0.0949592476489028
-0.0002782594379635,270.0,120.0,270.0,0.0949592476489028
0.0002526561128776,300.0,120.0,270.0,0.0949592476489028
0.0579590633487475,120.0,120.0,300.0,0.0949592476489028
0.074537975055638,120.0,150.0,300.0,0.0949592476489028
0.0716993722754439,120.0,180.0,300.0,0.0949592476489028
0.0897211737823302,120.0,210.0,300.0,0.0949592476489028
0.0869525200363205,120.0,240.0,300.0,0.0949592476489028
0.0944997832668463,120.0,270.0,300.0,0.0949592476489028
0.1131920835152815,120.0,300.0,300.0,0.0949592476489028
0.0322285483654446,150.0,120.0,300.0,0.0949592476489028
0.033143213172377,150.0,150.0,300.0,0.0949592476489028
0.0324448618447622,150.0,180.0,300.0,0.0949592476489028
0.0444972087188072,150.0,210.0,300.0,0.0949592476489028
0.0476445346357418,150.0,240.0,300.0,0.0949592476489028
0.0589449300234447,150.0,270.0,300.0,0.0949592476489028
0.0557107259244984,150.0,300.0,300.0,0.0949592476489028
0.0076453450402675,180.0,120.0,300.0,0.0949592476489028
0.0131455259376109,180.0,150.0,300.0,0.0949592476489028
0.0128809182895377,180.0,180.0,300.0,0.0949592476489028
0.0146488319374737,180.0,210.0,300.0,0.0949592476489028
0.0248091085821755,180.0,240.0,300.0,0.0949592476489028
0.039664696627181,180.0,270.0,300.0,0.0949592476489028
0.0428036365271309,180.0,300.0,300.0,0.0949592476489028
-9.164506634260316e-05,210.0,120.0,300.0,0.0949592476489028
0.0022289288220643,210.0,150.0,300.0,0.0949592476489028
0.0072447195365063,210.0,180.0,300.0,0.0949592476489028
0.0089338115556449,210.0,210.0,300.0,0.0949592476489028
0.0170017469127272,210.0,240.0,300.0,0.0949592476489028
0.0184023581579186,210.0,270.0,300.0,0.0949592476489028
0.0205346445085528,210.0,300.0,300.0,0.0949592476489028
-0.0003684130174581,240.0,120.0,300.0,0.0949592476489028
0.0023616481727627,240.0,150.0,300.0,0.0949592476489028
0.0066428502961763,240.0,180.0,300.0,0.0949592476489028
0.0057642704218571,240.0,210.0,300.0,0.0949592476489028
0.0080263731482485,240.0,240.0,300.0,0.0949592476489028
0.0079080578927644,240.0,270.0,300.0,0.0949592476489028
0.0159860509160164,240.0,300.0,300.0,0.0949592476489028
-0.0004145020981639,270.0,120.0,300.0,0.0949592476489028
0.0001001924211572,270.0,150.0,300.0,0.0949592476489028
-0.0002499472418965,270.0,180.0,300.0,0.0949592476489028
0.0017855696748416,270.0,210.0,300.0,0.0949592476489028
0.0080538162146253,270.0,240.0,300.0,0.0949592476489028
0.0068745003782028,270.0,270.0,300.0,0.0949592476489028
0.0081142655621479,270.0,300.0,300.0,0.0949592476489028
4.093947769308551e-05,300.0,120.0,300.0,0.0949592476489028
0.000303524456224,300.0,150.0,300.0,0.0949592476489028
-0.0009723924975559,300.0,180.0,300.0,0.0949592476489028
0.0002828007991047,300.0,210.0,300.0,0.0949592476489028
0.0001631263749405,300.0,240.0,300.0,0.0949592476489028
0.0026669469995407,300.0,270.0,300.0,0.0949592476489028
0.0048213309039189,300.0,300.0,300.0,0.0949592476489028
0.0120548226322122,120.0,120.0,120.0,0.0977680250783699
0.0154810039185573,120.0,150.0,120.0,0.0977680250783699
0.0161484981042746,120.0,180.0,120.0,0.0977680250783699
0.0189889077135015,120.0,210.0,120.0,0.0977680250783699
0.0198858464151729,120.0,240.0,120.0,0.0977680250783699
0.0226789702016826,120.0,270.0,120.0,0.0977680250783699
0.0308558065933261,120.0,300.0,120.0,0.0977680250783699
0.0081930117357385,150.0,120.0,120.0,0.0977680250783699
0.002369712682355,180.0,120.0,120.0,0.0977680250783699
0.0071539768099675,180.0,180.0,120.0,0.0977680250783699
0.0126149543352867,180.0,240.0,120.0,0.0977680250783699
0.0106134863857706,180.0,300.0,120.0,0.0977680250783699
0.0010300560120715,210.0,120.0,120.0,0.0977680250783699
-0.0008503699931761,240.0,120.0,120.0,0.0977680250783699
0.0018464713405301,240.0,180.0,120.0,0.0977680250783699
0.0047616635918346,240.0,240.0,120.0,0.0977680250783699
0.0082564223122231,240.0,300.0,120.0,0.0977680250783699
-0.0002763625296607,270.0,120.0,120.0,0.0977680250783699
-0.0005166946431643,300.0,120.0,120.0,0.0977680250783699
7.413691841848052e-05,300.0,180.0,120.0,0.0977680250783699
0.0046911143700993,300.0,240.0,120.0,0.0977680250783699
0.0052457358835185,300.0,300.0,120.0,0.0977680250783699
0.009334491932105,120.0,120.0,150.0,0.0977680250783699
0.0236620832313204,120.0,150.0,150.0,0.0977680250783699
0.0213859490272023,120.0,180.0,150.0,0.0977680250783699
0.0293793524074543,120.0,210.0,150.0,0.0977680250783699
0.0383171234997453,120.0,240.0,150.0,0.0977680250783699
0.0372955851464716,120.0,270.0,150.0,0.0977680250783699
0.039301443555982,120.0,300.0,150.0,0.0977680250783699
0.00717160204729,150.0,120.0,150.0,0.0977680250783699
0.0035332808764268,180.0,120.0,150.0,0.0977680250783699
0.0003713573317532,210.0,120.0,150.0,0.0977680250783699
0.0005546095257626,240.0,120.0,150.0,0.0977680250783699
-0.0003020233541287,270.0,120.0,150.0,0.0977680250783699
-0.0002908411781162,300.0,120.0,150.0,0.0977680250783699
0.0261762398986476,120.0,120.0,180.0,0.0977680250783699
0.022947542045415,120.0,150.0,180.0,0.0977680250783699
0.0339699667912334,120.0,180.0,180.0,0.0977680250783699
0.0569105419889619,120.0,210.0,180.0,0.0977680250783699
0.0446180227485234,120.0,240.0,180.0,0.0977680250783699
0.0389793324074026,120.0,270.0,180.0,0.0977680250783699
0.0435443335045786,120.0,300.0,180.0,0.0977680250783699
0.0098415191286211,150.0,120.0,180.0,0.0977680250783699
0.0035654903265398,180.0,120.0,180.0,0.0977680250783699
0.0076230498557059,180.0,180.0,180.0,0.0977680250783699
0.0111065378453535,180.0,240.0,180.0,0.0977680250783699
0.0184766155988184,180.0,300.0,180.0,0.0977680250783699
0.0012590277632111,210.0,120.0,180.0,0.0977680250783699
-0.0001647682644839,240.0,120.0,180.0,0.0977680250783699
0.0027219562532636,240.0,180.0,180.0,0.0977680250783699
0.0056748602924825,240.0,240.0,180.0,0.0977680250783699
0.006996151594505,240.0,300.0,180.0,0.0977680250783699
-0.0002860987587077,270.0,120.0,180.0,0.0977680250783699
-0.0001313988487907,300.0,120.0,180.0,0.0977680250783699
0.0005648955050407,300.0,180.0,180.0,0.0977680250783699
0.0018584379761697,300.0,240.0,180.0,0.0977680250783699
0.0059211829258267,300.0,300.0,180.0,0.0977680250783699
0.0346717265596515,120.0,120.0,210.0,0.0977680250783699
0.038720964995926,120.0,150.0,210.0,0.0977680250783699
0.0516969930379258,120.0,180.0,210.0,0.0977680250783699
0.0568591272785358,120.0,210.0,210.0,0.0977680250783699
0.0625998267923075,120.0,240.0,210.0,0.0977680250783699
0.0712117855778334,120.0,270.0,210.0,0.0977680250783699
0.0598186596891087,120.0,300.0,210.0,0.0977680250783699
0.0081312685483312,150.0,120.0,210.0,0.0977680250783699
0.0040287720591614,180.0,120.0,210.0,0.0977680250783699
0.0030151823702906,210.0,120.0,210.0,0.0977680250783699
0.0006136713512391,240.0,120.0,210.0,0.0977680250783699
-1.211519102791098e-05,270.0,120.0,210.0,0.0977680250783699
0.0001161519702503,300.0,120.0,210.0,0.0977680250783699
0.0445434189617949,120.0,120.0,240.0,0.0977680250783699
0.0562336362687438,120.0,150.0,240.0,0.0977680250783699
0.053171981268729,120.0,180.0,240.0,0.0977680250783699
0.0597131106444933,120.0,210.0,240.0,0.0977680250783699
0.0608435161651549,120.0,240.0,240.0,0.0977680250783699
0.0832796061215373,120.0,270.0,240.0,0.0977680250783699
0.0839335855937615,120.0,300.0,240.0,0.0977680250783699
0.0092377163858408,150.0,120.0,240.0,0.0977680250783699
0.0082375623883016,180.0,120.0,240.0,0.0977680250783699
0.009786832106164,180.0,180.0,240.0,0.0977680250783699
0.0221195452806901,180.0,240.0,240.0,0.0977680250783699
0.0305716886593583,180.0,300.0,240.0,0.0977680250783699
0.0008590755739335,210.0,120.0,240.0,0.0977680250783699
-0.0003506966660591,240.0,120.0,240.0,0.0977680250783699
0.0010943912197424,240.0,180.0,240.0,0.0977680250783699
0.0074387861242179,240.0,240.0,240.0,0.0977680250783699
0.0098673546052808,240.0,300.0,240.0,0.0977680250783699
-0.0001864435403403,270.0,120.0,240.0,0.0977680250783699
0.0001316912098369,300.0,120.0,240.0,0.0977680250783699
-0.0003219600319747,300.0,180.0,240.0,0.0977680250783699
0.0013880275377673,300.0,240.0,240.0,0.0977680250783699
0.0044949976877174,300.0,300.0,240.0,0.0977680250783699
0.0602374478956133,120.0,120.0,270.0,0.0977680250783699
0.0576920625628703,120.0,150.0,270.0,0.0977680250783699
0.0662695827267936,120.0,180.0,270.0,0.0977680250783699
0.0565203770074714,120.0,210.0,270.0,0.0977680250783699
0.0777159493888156,120.0,240.0,270.0,0.0977680250783699
0.0872279516135649,120.0,270.0,270.0,0.0977680250783699
0.1093516540212292,120.0,300.0,270.0,0.0977680250783699
0.016241554051143,150.0,120.0,270.0,0.0977680250783699
0.0075258062135853,180.0,120.0,270.0,0.0977680250783699
0.0006811736098892,210.0,120.0,270.0,0.0977680250783699
0.0011271210221988,240.0,120.0,270.0,0.0977680250783699
-0.0002726237669721,270.0,120.0,270.0,0.0977680250783699
0.0002598591193358,300.0,120.0,270.0,0.0977680250783699
0.0616986362516851,120.0,120.0,300.0,0.0977680250783699
0.0778444464376508,120.0,150.0,300.0,0.0977680250783699
0.0783610713928223,120.0,180.0,300.0,0.0977680250783699
0.094309155595326,120.0,210.0,300.0,0.0977680250783699
0.0909738643367132,120.0,240.0,300.0,0.0977680250783699
0.0995920311702665,120.0,270.0,300.0,0.0977680250783699
0.1177618248313545,120.0,300.0,300.0,0.0977680250783699
0.0359823170719105,150.0,120.0,300.0,0.0977680250783699
0.0386019423362181,150.0,150.0,300.0,0.0977680250783699
0.0370141479125274,150.0,180.0,300.0,0.0977680250783699
0.0475460107931478,150.0,210.0,300.0,0.0977680250783699
0.0517643407076992,150.0,240.0,300.0,0.0977680250783699
0.0636462636569558,150.0,270.0,300.0,0.0977680250783699
0.0602023953840657,150.0,300.0,300.0,0.0977680250783699
0.0086429930644742,180.0,120.0,300.0,0.0977680250783699
0.0145099349739048,180.0,150.0,300.0,0.0977680250783699
0.0126753112702782,180.0,180.0,300.0,0.0977680250783699
0.015008807584318,180.0,210.0,300.0,0.0977680250783699
0.0241740044286432,180.0,240.0,300.0,0.0977680250783699
0.0407379717357512,180.0,270.0,300.0,0.0977680250783699
0.0439247332219635,180.0,300.0,300.0,0.0977680250783699
-5.684418662382444e-05,210.0,120.0,300.0,0.0977680250783699
0.0029758849849199,210.0,150.0,300.0,0.0977680250783699
0.0077156808215675,210.0,180.0,300.0,0.0977680250783699
0.0086066125328885,210.0,210.0,300.0,0.0977680250783699
0.0181646568859965,210.0,240.0,300.0,0.0977680250783699
0.0197760009285107,210.0,270.0,300.0,0.0977680250783699
0.0223871586666935,210.0,300.0,300.0,0.0977680250783699
-0.0004989010165508,240.0,120.0,300.0,0.0977680250783699
0.0026226098666476,240.0,150.0,300.0,0.0977680250783699
0.0070880925224146,240.0,180.0,300.0,0.0977680250783699
0.0067879255555711,240.0,210.0,300.0,0.0977680250783699
0.0086906867998112,240.0,240.0,300.0,0.0977680250783699
0.0094339074430107,240.0,270.0,300.0,0.0977680250783699
0.0175616860478677,240.0,300.0,300.0,0.0977680250783699
-0.0003640285458394,270.0,120.0,300.0,0.0977680250783699
1.844144942324332e-05,270.0,150.0,300.0,0.0977680250783699
-0.0002275826923454,270.0,180.0,300.0,0.0977680250783699
0.0021501425535347,270.0,210.0,300.0,0.0977680250783699
0.0082976434556521,270.0,240.0,300.0,0.0977680250783699
0.0071375986066342,270.0,270.0,300.0,0.0977680250783699
0.0086120786893798,270.0,300.0,300.0,0.0977680250783699
4.069554172805205e-05,300.0,120.0,300.0,0.0977680250783699
0.0003172778636861,300.0,150.0,300.0,0.0977680250783699
-0.0010054417928677,300.0,180.0,300.0,0.0977680250783699
0.0004582026917518,300.0,210.0,300.0,0.0977680250783699
0.0002620169610242,300.0,240.0,300.0,0.0977680250783699
0.0029985960691198,300.0,270.0,300.0,0.0977680250783699
0.0053406497569125,300.0,300.0,300.0,0.0977680250783699
0.0129178803278545,120.0,120.0,120.0,0.100576802507837
0.0166874220896087,120.0,150.0,120.0,0.100576802507837
0.0172496638936721,120.0,180.0,120.0,0.100576802507837
0.0199040768552677,120.0,210.0,120.0,0.100576802507837
0.0223167060318567,120.0,240.0,120.0,0.100576802507837
0.0241658941219828,120.0,270.0,120.0,0.100576802507837
0.032824247867231,120.0,300.0,120.0,0.100576802507837
0.0089357923357251,150.0,120.0,120.0,0.100576802507837
0.0026580389420652,180.0,120.0,120.0,0.100576802507837
0.0078073682962004,180.0,180.0,120.0,0.100576802507837
0.0133318726245495,180.0,240.0,120.0,0.100576802507837
0.0114763096991485,180.0,300.0,120.0,0.100576802507837
0.0010969259514591,210.0,120.0,120.0,0.100576802507837
-0.0009017428770568,240.0,120.0,120.0,0.100576802507837
0.0021028036090486,240.0,180.0,120.0,0.100576802507837
0.0054934516623939,240.0,240.0,120.0,0.100576802507837
0.0083855514306065,240.0,300.0,120.0,0.100576802507837
-0.0003026308087171,270.0,120.0,120.0,0.100576802507837
-0.0005864212582769,300.0,120.0,120.0,0.100576802507837
0.0001079472904035,300.0,180.0,120.0,0.100576802507837
0.0054763604492111,300.0,240.0,120.0,0.100576802507837
0.0053358127652019,300.0,300.0,120.0,0.100576802507837
0.0100452790986848,120.0,120.0,150.0,0.100576802507837
0.0260331603554166,120.0,150.0,150.0,0.100576802507837
0.0238923824497298,120.0,180.0,150.0,0.100576802507837
0.0299104492194495,120.0,210.0,150.0,0.100576802507837
0.0406075657146718,120.0,240.0,150.0,0.100576802507837
0.0386304621074172,120.0,270.0,150.0,0.100576802507837
0.0428798762085206,120.0,300.0,150.0,0.100576802507837
0.008207138214433,150.0,120.0,150.0,0.100576802507837
0.0041294673138041,180.0,120.0,150.0,0.100576802507837
0.0006102949175228,210.0,120.0,150.0,0.100576802507837
0.0006906637333686,240.0,120.0,150.0,0.100576802507837
-0.0003061099881398,270.0,120.0,150.0,0.100576802507837
-0.0002907039995912,300.0,120.0,150.0,0.100576802507837
0.0249570644206709,120.0,120.0,180.0,0.100576802507837
0.0254149127278295,120.0,150.0,180.0,0.100576802507837
0.0336034215095238,120.0,180.0,180.0,0.100576802507837
0.0597247755219462,120.0,210.0,180.0,0.100576802507837
0.0479975345283066,120.0,240.0,180.0,0.100576802507837
0.0395432480942732,120.0,270.0,180.0,0.100576802507837
0.0457050208442579,120.0,300.0,180.0,0.100576802507837
0.0105497509433345,150.0,120.0,180.0,0.100576802507837
0.0041674425761972,180.0,120.0,180.0,0.100576802507837
0.0082658808238036,180.0,180.0,180.0,0.100576802507837
0.0118223678410898,180.0,240.0,180.0,0.100576802507837
0.0185476831557464,180.0,300.0,180.0,0.100576802507837
0.0015995199796493,210.0,120.0,180.0,0.100576802507837
-0.0001080840575194,240.0,120.0,180.0,0.100576802507837
0.0030619577718458,240.0,180.0,180.0,0.100576802507837
0.0059916413278374,240.0,240.0,180.0,0.100576802507837
0.0069393049440762,240.0,300.0,180.0,0.100576802507837
-0.0002479232533174,270.0,120.0,180.0,0.100576802507837
-0.000112320693256,300.0,120.0,180.0,0.100576802507837
0.0006921786955705,300.0,180.0,180.0,0.100576802507837
0.0020881429403863,300.0,240.0,180.0,0.100576802507837
0.006385669696498,300.0,300.0,180.0,0.100576802507837
0.0373994504824048,120.0,120.0,210.0,0.100576802507837
0.0427090975662576,120.0,150.0,210.0,0.100576802507837
0.0524124861750386,120.0,180.0,210.0,0.100576802507837
0.0598841667139262,120.0,210.0,210.0,0.100576802507837
0.0668685549806025,120.0,240.0,210.0,0.100576802507837
0.0711877904527109,120.0,270.0,210.0,0.100576802507837
0.0633847083110423,120.0,300.0,210.0,0.100576802507837
0.0088681527498318,150.0,120.0,210.0,0.100576802507837
0.0046454640058721,180.0,120.0,210.0,0.100576802507837
0.0031019369423216,210.0,120.0,210.0,0.100576802507837
0.0007511386122205,240.0,120.0,210.0,0.100576802507837
6.241347450101041e-05,270.0,120.0,210.0,0.100576802507837
0.0001228565298722,300.0,120.0,210.0,0.100576802507837
0.0482298048582942,120.0,120.0,240.0,0.100576802507837
0.0595818780684271,120.0,150.0,240.0,0.100576802507837
0.0557113609467327,120.0,180.0,240.0,0.100576802507837
0.0647671845183551,120.0,210.0,240.0,0.100576802507837
0.0638807780886361,120.0,240.0,240.0,0.100576802507837
0.0879822877009745,120.0,270.0,240.0,0.100576802507837
0.0928083512981996,120.0,300.0,240.0,0.100576802507837
0.0080896588351143,150.0,120.0,240.0,0.100576802507837
0.0092493882354152,180.0,120.0,240.0,0.100576802507837
0.0104036634083021,180.0,180.0,240.0,0.100576802507837
0.0235584392225385,180.0,240.0,240.0,0.100576802507837
0.0334444136923864,180.0,300.0,240.0,0.100576802507837
0.0012268067372163,210.0,120.0,240.0,0.100576802507837
-0.0004131748959868,240.0,120.0,240.0,0.100576802507837
0.0011027524307043,240.0,180.0,240.0,0.100576802507837
0.0077735750185276,240.0,240.0,240.0,0.100576802507837
0.0100378708201686,240.0,300.0,240.0,0.100576802507837
-0.0002010699551621,270.0,120.0,240.0,0.100576802507837
0.0001534312444787,300.0,120.0,240.0,0.100576802507837
-0.0002779471025512,300.0,180.0,240.0,0.100576802507837
0.001722665724324,300.0,240.0,240.0,0.100576802507837
0.0049721457624457,300.0,300.0,240.0,0.100576802507837
0.0648728750828931,120.0,120.0,270.0,0.100576802507837
0.0568065111306222,120.0,150.0,270.0,0.100576802507837
0.0676996914225604,120.0,180.0,270.0,0.100576802507837
0.0621984145955685,120.0,210.0,270.0,0.100576802507837
0.0828549429843342,120.0,240.0,270.0,0.100576802507837
0.0925086313078998,120.0,270.0,270.0,0.100576802507837
0.114956502643046,120.0,300.0,270.0,0.100576802507837
0.018727031805288,150.0,120.0,270.0,0.100576802507837
0.007924167923149,180.0,120.0,270.0,0.100576802507837
0.001175665370199,210.0,120.0,270.0,0.100576802507837
0.0011230142160044,240.0,120.0,270.0,0.100576802507837
-0.0002585375208208,270.0,120.0,270.0,0.100576802507837
0.0002613311599036,300.0,120.0,270.0,0.100576802507837
0.0648252315952295,120.0,120.0,300.0,0.100576802507837
0.0798267082235003,120.0,150.0,300.0,0.100576802507837
0.0849463254005624,120.0,180.0,300.0,0.100576802507837
0.0985811136958619,120.0,210.0,300.0,0.100576802507837
0.0949401092257591,120.0,240.0,300.0,0.100576802507837
0.1060709631717507,120.0,270.0,300.0,0.100576802507837
0.1220935942236152,120.0,300.0,300.0,0.100576802507837
0.039353790004763,150.0,120.0,300.0,0.100576802507837
0.0425400944453022,150.0,150.0,300.0,0.100576802507837
0.0418821032793616,150.0,180.0,300.0,0.100576802507837
0.0495896231428946,150.0,210.0,300.0,0.100576802507837
0.056056018586677,150.0,240.0,300.0,0.100576802507837
0.0689001637733196,150.0,270.0,300.0,0.100576802507837
0.065186501700194,150.0,300.0,300.0,0.100576802507837
0.0096998129015629,180.0,120.0,300.0,0.100576802507837
0.0158347064340479,180.0,150.0,300.0,0.100576802507837
0.0124192146181116,180.0,180.0,300.0,0.100576802507837
0.0156624218793343,180.0,210.0,300.0,0.100576802507837
0.0239852496911861,180.0,240.0,300.0,0.100576802507837
0.0415017071576182,180.0,270.0,300.0,0.100576802507837
0.0445935831011497,180.0,300.0,300.0,0.100576802507837
3.104474049524883e-05,210.0,120.0,300.0,0.100576802507837
0.0038191655182715,210.0,150.0,300.0,0.100576802507837
0.0082215183208164,210.0,180.0,300.0,0.100576802507837
0.0083936663389299,210.0,210.0,300.0,0.100576802507837
0.019289221174581,210.0,240.0,300.0,0.100576802507837
0.0210575668529424,210.0,270.0,300.0,0.100576802507837
0.0243133550523091,210.0,300.0,300.0,0.100576802507837
-0.0006041336010331,240.0,120.0,300.0,0.100576802507837
0.0028861491108711,240.0,150.0,300.0,0.100576802507837
0.007395157491463,240.0,180.0,300.0,0.100576802507837
0.0079328596277881,240.0,210.0,300.0,0.100576802507837
0.0093677707372866,240.0,240.0,300.0,0.100576802507837
0.0110854976203796,240.0,270.0,300.0,0.100576802507837
0.019016376492592,240.0,300.0,300.0,0.100576802507837
-0.0001311603637004,270.0,120.0,300.0,0.100576802507837
-6.641530550918716e-05,270.0,150.0,300.0,0.100576802507837
-0.0001838753040298,270.0,180.0,300.0,0.100576802507837
0.0025618131292325,270.0,210.0,300.0,0.100576802507837
0.0084214672710862,270.0,240.0,300.0,0.100576802507837
0.0074262016212141,270.0,270.0,300.0,0.100576802507837
0.009150400732048,270.0,300.0,300.0,0.100576802507837
3.936943645683092e-05,300.0,120.0,300.0,0.100576802507837
0.0003246359326621,300.0,150.0,300.0,0.100576802507837
-0.0010171648168516,300.0,180.0,300.0,0.100576802507837
0.0006542460050291,300.0,210.0,300.0,0.100576802507837
0.0004025221776053,300.0,240.0,300.0,0.100576802507837
0.0033435852898102,300.0,270.0,300.0,0.100576802507837
0.005884482877066,300.0,300.0,300.0,0.100576802507837
0.0137865749178554,120.0,120.0,120.0,0.103385579937304
0.0178633086360749,120.0,150.0,120.0,0.103385579937304
0.0183277120278148,120.0,180.0,120.0,0.103385579937304
0.0207780056495788,120.0,210.0,120.0,0.103385579937304
0.0247805578517134,120.0,240.0,120.0,0.103385579937304
0.0258205034435315,120.0,270.0,120.0,0.103385579937304
0.0347397844467189,120.0,300.0,120.0,0.103385579937304
0.0096356108545054,150.0,120.0,120.0,0.103385579937304
0.0029596406072153,180.0,120.0,120.0,0.103385579937304
0.0085252772167886,180.0,180.0,120.0,0.103385579937304
0.0140485751439432,180.0,240.0,120.0,0.103385579937304
0.0130907300103499,180.0,300.0,120.0,0.103385579937304
0.0011727078731971,210.0,120.0,120.0,0.103385579937304
-0.0009368094600844,240.0,120.0,120.0,0.103385579937304
0.0023718918732845,240.0,180.0,120.0,0.103385579937304
0.0062675437921014,240.0,240.0,120.0,0.103385579937304
0.008543283629243,240.0,300.0,120.0,0.103385579937304
-0.0003245652847933,270.0,120.0,120.0,0.103385579937304
-0.0006504794382875,300.0,120.0,120.0,0.103385579937304
0.0001470908581082,300.0,180.0,120.0,0.103385579937304
0.0061123554627504,300.0,240.0,120.0,0.103385579937304
0.0053739003878994,300.0,300.0,120.0,0.103385579937304
0.0110048795009073,120.0,120.0,150.0,0.103385579937304
0.0283921662900811,120.0,150.0,150.0,0.103385579937304
0.026394410840619,120.0,180.0,150.0,0.103385579937304
0.0302691813351545,120.0,210.0,150.0,0.103385579937304
0.0424240707922702,120.0,240.0,150.0,0.103385579937304
0.0397919908569777,120.0,270.0,150.0,0.103385579937304
0.0471185720450517,120.0,300.0,150.0,0.103385579937304
0.0093774908019125,150.0,120.0,150.0,0.103385579937304
0.0047774707822786,180.0,120.0,150.0,0.103385579937304
0.0008830620837231,210.0,120.0,150.0,0.103385579937304
0.0008363321469065,240.0,120.0,150.0,0.103385579937304
-0.0003034947605001,270.0,120.0,150.0,0.103385579937304
-0.0002831275145945,300.0,120.0,150.0,0.103385579937304
0.0238586196903173,120.0,120.0,180.0,0.103385579937304
0.0277580110770295,120.0,150.0,180.0,0.103385579937304
0.0332428896708239,120.0,180.0,180.0,0.103385579937304
0.0618057511979242,120.0,210.0,180.0,0.103385579937304
0.0508522692413522,120.0,240.0,180.0,0.103385579937304
0.039915965235865,120.0,270.0,180.0,0.103385579937304
0.0488506485204189,120.0,300.0,180.0,0.103385579937304
0.0112375291091656,150.0,120.0,180.0,0.103385579937304
0.0048371421815738,180.0,120.0,180.0,0.103385579937304
0.0089453253706677,180.0,180.0,180.0,0.103385579937304
0.0126419208116877,180.0,240.0,180.0,0.103385579937304
0.018640222794252,180.0,300.0,180.0,0.103385579937304
0.0019801424951706,210.0,120.0,180.0,0.103385579937304
-3.588416971507351e-05,240.0,120.0,180.0,0.103385579937304
0.0034219841260199,240.0,180.0,180.0,0.103385579937304
0.0063146585405474,240.0,240.0,180.0,0.103385579937304
0.0071796151921197,240.0,300.0,180.0,0.103385579937304
-0.0001966626742338,270.0,120.0,180.0,0.103385579937304
-8.755668401385416e-05,300.0,120.0,180.0,0.103385579937304
0.0008292215998505,300.0,180.0,180.0,0.103385579937304
0.002325778657147,300.0,240.0,180.0,0.103385579937304
0.0068729792722143,300.0,300.0,180.0,0.103385579937304
0.0401039454568788,120.0,120.0,210.0,0.103385579937304
0.0469283210785772,120.0,150.0,210.0,0.103385579937304
0.0524338368532061,120.0,180.0,210.0,0.103385579937304
0.0626955950483658,120.0,210.0,210.0,0.103385579937304
0.0708429348161026,120.0,240.0,210.0,0.103385579937304
0.0704159132501073,120.0,270.0,210.0,0.103385579937304
0.0668583607445262,120.0,300.0,210.0,0.103385579937304
0.0098037422750284,150.0,120.0,210.0,0.103385579937304
0.0053650346394021,180.0,120.0,210.0,0.103385579937304
0.0031913909251437,210.0,120.0,210.0,0.103385579937304
0.0008811171736889,240.0,120.0,210.0,0.103385579937304
0.000150887337863,270.0,120.0,210.0,0.103385579937304
0.0001274496957323,300.0,120.0,210.0,0.103385579937304
0.0516741198275483,120.0,120.0,240.0,0.103385579937304
0.0622825912915483,120.0,150.0,240.0,0.103385579937304
0.0570481071292081,120.0,180.0,240.0,0.103385579937304
0.0686900786736165,120.0,210.0,240.0,0.103385579937304
0.067563593501542,120.0,240.0,240.0,0.103385579937304
0.0919626183381864,120.0,270.0,240.0,0.103385579937304
0.1015497409488565,120.0,300.0,240.0,0.103385579937304
0.0073457581633298,150.0,120.0,240.0,0.103385579937304
0.0100948116397636,180.0,120.0,240.0,0.103385579937304
0.0110130947880558,180.0,180.0,240.0,0.103385579937304
0.0249971695676267,180.0,240.0,240.0,0.103385579937304
0.036180676613752,180.0,300.0,240.0,0.103385579937304
0.0016408221971421,210.0,120.0,240.0,0.103385579937304
-0.0004425627938331,240.0,120.0,240.0,0.103385579937304
0.0012203168102101,240.0,180.0,240.0,0.103385579937304
0.0081062692515996,240.0,240.0,240.0,0.103385579937304
0.0101735970813103,240.0,300.0,240.0,0.103385579937304
